PrecursorMz	ProductMz	Tr_recalibrated	transition_name	CE	LibraryIntensity	transition_group_id	decoy	PeptideSequence	ProteinName	CompoundName	SumFormula	PrecursorCharge	LabelTyp
527.0852477826201	359.0453186	71.4984727272727	390_C30H23BrO4	-1	0.0778063529501395	69_C30H23BrO4	0			C30H23BrO4	C30H23BrO4	1	light
170.05736023364	115.05378725	294.382292682927	395_C16H18O8	-1	1	71_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	170.0600128	294.382292682927	398_C16H18O8	-1	0.502276479880459	71_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	142.0648956	294.382292682927	397_C16H18O8	-1	0.237467130627378	71_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	89.03794098	294.382292682927	393_C16H18O8	-1	0.119937671003855	71_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	93.055923465	294.382292682927	394_C16H18O8	-1	0.11208421468805	71_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	141.0559845	294.382292682927	396_C16H18O8	-1	0.0750788364899516	71_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	115.0538864	573.85188	406_C16H18O8	-1	1	73_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	170.05834965	573.85188	408_C16H18O8	-1	0.550060716890494	73_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	93.05594635	573.85188	405_C16H18O8	-1	0.322909118598568	73_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	170.09618375	573.85188	409_C16H18O8	-1	0.190708472013743	73_C16H18O8	0			C16H18O8	C16H18O8	2	light
170.05736023364	142.0634232	573.85188	407_C16H18O8	-1	0.180083580837108	73_C16H18O8	0			C16H18O8	C16H18O8	2	light
574.3139452169701	556.2850342	79.1000238095238	443_C28H48NO9P	-1	1	75_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
574.3139452169701	445.2528687	79.1000238095238	441_C28H48NO9P	-1	0.95060297793022	75_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
574.3139452169701	175.1186676	79.1000238095238	424_C28H48NO9P	-1	0.851751111257642	75_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
574.3139452169701	354.1777954	79.1000238095238	435_C28H48NO9P	-1	0.58632647610334	75_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
574.3139452169701	557.2701111	79.1000238095238	444_C28H48NO9P	-1	0.501998232551924	75_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
574.3139452169701	158.0920105	79.1000238095238	422_C28H48NO9P	-1	0.443372165743737	75_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
574.3139452169701	265.1180725	413.259428571429	479_C28H48NO9P	-1	1	77_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
574.3139452169701	310.1756287	413.259428571429	480_C28H48NO9P	-1	0.286892635164269	77_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
574.3139452169701	130.0483398	413.259428571429	477_C28H48NO9P	-1	0.285335230231351	77_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
574.3139452169701	248.09134675	413.259428571429	478_C28H48NO9P	-1	0.152292934703532	77_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	1	light
192.10949938350336	146.0601654	363.074853333333	488_C28H48NO9P	-1	1	79_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	3	light
192.10949938350336	69.07003784	363.074853333333	485_C28H48NO9P	-1	0.25347137313581	79_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	3	light
192.10949938350336	118.0644913	363.074853333333	487_C28H48NO9P	-1	0.217094475571938	79_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	3	light
192.10949938350336	91.05502701	363.074853333333	486_C28H48NO9P	-1	0.208872123190792	79_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	3	light
192.10949938350336	192.1015167	84.1428870967742	495_C28H48NO9P	-1	1	81_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	3	light
192.10949938350336	151.0619583	84.1428870967742	494_C28H48NO9P	-1	0.295608178239611	81_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	3	light
192.10949938350336	132.04346465	84.1428870967742	493_C28H48NO9P	-1	0.274933419846155	81_C28H48NO9P	0			C28H48NO9P	C28H48NO9P	3	light
344.06841207879	215.015625	77.5005733333333	501_C18H14ClNO4	-1	1	83_C18H14ClNO4	0			C18H14ClNO4	C18H14ClNO4	1	light
344.06841207879	170.03992465	77.5005733333333	500_C18H14ClNO4	-1	0.220803970548837	83_C18H14ClNO4	0			C18H14ClNO4	C18H14ClNO4	1	light
